																																																						Node: Pos=(23, 18), Wins=-135014, Visits=68
																																																							Node: Pos=(24, 18), Wins=-9681, Visits=5
																																																								Node: Pos=(25, 18), Wins=-497, Visits=1
																																																								Node: Pos=(23, 18), Wins=-1044, Visits=1
																																																								Node: Pos=(24, 19), Wins=-1130, Visits=1
																																																								Node: Pos=(24, 17), Wins=-575, Visits=1
																																																							Node: Pos=(22, 18), Wins=-683, Visits=1
																																																							Node: Pos=(23, 19), Wins=-117402, Visits=58
																																																								Node: Pos=(24, 19), Wins=-1863, Visits=1
																																																								Node: Pos=(22, 19), Wins=-20768, Visits=11
																																																									Node: Pos=(23, 19), Wins=-5107, Visits=3
																																																										Node: Pos=(24, 19), Wins=-173, Visits=1
																																																										Node: Pos=(22, 19), Wins=-616, Visits=1
																																																									Node: Pos=(21, 19), Wins=-6588, Visits=3
																																																										Node: Pos=(22, 19), Wins=-2948, Visits=1
																																																										Node: Pos=(20, 19), Wins=-473, Visits=1
																																																									Node: Pos=(22, 20), Wins=-5638, Visits=3
																																																										Node: Pos=(23, 20), Wins=-476, Visits=1
																																																										Node: Pos=(21, 20), Wins=-374, Visits=1
																																																									Node: Pos=(22, 18), Wins=-1016, Visits=1
																																																								Node: Pos=(23, 20), Wins=-1084, Visits=1
																																																								Node: Pos=(23, 18), Wins=-87061, Visits=44
																																																									Node: Pos=(24, 18), Wins=-1795, Visits=1
																																																									Node: Pos=(22, 18), Wins=-75176, Visits=38
																																																										Node: Pos=(23, 18), Wins=-65410, Visits=34
																																																											Node: Pos=(24, 18), Wins=-997, Visits=1
																																																											Node: Pos=(22, 18), Wins=-58917, Visits=29
																																																												Node: Pos=(23, 18), Wins=-6500, Visits=4
																																																													Node: Pos=(24, 18), Wins=-248, Visits=1
																																																													Node: Pos=(22, 18), Wins=-1933, Visits=1
																																																													Node: Pos=(23, 19), Wins=-365, Visits=1
																																																												Node: Pos=(21, 18), Wins=-492, Visits=1
																																																												Node: Pos=(22, 19), Wins=-6603, Visits=4
																																																													Node: Pos=(23, 19), Wins=-1313, Visits=1
																																																													Node: Pos=(21, 19), Wins=-838, Visits=1
																																																													Node: Pos=(22, 20), Wins=-163, Visits=1
																																																												Node: Pos=(22, 17), Wins=-34390, Visits=19
																																																													Node: Pos=(23, 17), Wins=-2952, Visits=2
																																																														Node: Pos=(24, 17), Wins=-1017, Visits=1
																																																													Node: Pos=(21, 17), Wins=-9221, Visits=5
																																																														Node: Pos=(22, 17), Wins=-2226, Visits=1
																																																														Node: Pos=(20, 17), Wins=-2639, Visits=1
																																																														Node: Pos=(21, 18), Wins=24, Visits=1
																																																														Node: Pos=(21, 16), Wins=-1187, Visits=1
																																																													Node: Pos=(22, 18), Wins=-17364, Visits=10
																																																														Node: Pos=(23, 18), Wins=-3289, Visits=2
																																																															Node: Pos=(24, 18), Wins=-790, Visits=1
																																																														Node: Pos=(21, 18), Wins=-1339, Visits=1
																																																														Node: Pos=(22, 19), Wins=-2812, Visits=2
																																																															Node: Pos=(23, 19), Wins=-579, Visits=1
																																																														Node: Pos=(22, 17), Wins=-5897, Visits=4
																																																															Node: Pos=(23, 17), Wins=-1526, Visits=1
																																																															Node: Pos=(21, 17), Wins=-73, Visits=1
																																																															Node: Pos=(22, 18), Wins=-41, Visits=1
																																																													Node: Pos=(22, 16), Wins=-603, Visits=1
																																																											Node: Pos=(23, 19), Wins=-3922, Visits=2
																																																												Node: Pos=(24, 19), Wins=-735, Visits=1
																																																											Node: Pos=(23, 17), Wins=-598, Visits=1
																																																										Node: Pos=(21, 18), Wins=-930, Visits=1
																																																										Node: Pos=(22, 19), Wins=-724, Visits=1
																																																										Node: Pos=(22, 17), Wins=-637, Visits=1
																																																									Node: Pos=(23, 19), Wins=-4913, Visits=3
																																																										Node: Pos=(24, 19), Wins=-703, Visits=1
																																																										Node: Pos=(22, 19), Wins=36, Visits=1
																																																									Node: Pos=(23, 17), Wins=-1211, Visits=1
																																																							Node: Pos=(23, 17), Wins=-5823, Visits=3
																																																								Node: Pos=(24, 17), Wins=-2627, Visits=1
																																																								Node: Pos=(22, 17), Wins=-325, Visits=1
																																																						Node: Pos=(23, 16), Wins=-790, Visits=1
																																																					Node: Pos=(24, 18), Wins=-6765, Visits=4
																																																						Node: Pos=(25, 18), Wins=-1527, Visits=1
																																																						Node: Pos=(23, 18), Wins=-1177, Visits=1
																																																						Node: Pos=(24, 19), Wins=-422, Visits=1
																																																					Node: Pos=(24, 16), Wins=-3584, Visits=2
																																																						Node: Pos=(25, 16), Wins=-314, Visits=1
																																																				Node: Pos=(25, 18), Wins=-34067, Visits=17
																																																					Node: Pos=(26, 18), Wins=-20329, Visits=10
																																																						Node: Pos=(27, 18), Wins=-10049, Visits=4
																																																							Node: Pos=(28, 18), Wins=-3947, Visits=1
																																																							Node: Pos=(26, 18), Wins=-363, Visits=1
																																																							Node: Pos=(27, 19), Wins=-1277, Visits=1
																																																						Node: Pos=(25, 18), Wins=-340, Visits=1
																																																						Node: Pos=(26, 19), Wins=-86, Visits=1
																																																						Node: Pos=(26, 17), Wins=-5264, Visits=3
																																																							Node: Pos=(27, 17), Wins=-785, Visits=1
																																																							Node: Pos=(25, 17), Wins=19, Visits=1
																																																					Node: Pos=(24, 18), Wins=-1046, Visits=1
																																																					Node: Pos=(25, 19), Wins=-6230, Visits=3
																																																						Node: Pos=(26, 19), Wins=-2623, Visits=1
																																																						Node: Pos=(24, 19), Wins=-784, Visits=1
																																																					Node: Pos=(25, 17), Wins=-3304, Visits=2
																																																						Node: Pos=(26, 17), Wins=12, Visits=1
																																																				Node: Pos=(25, 16), Wins=-912, Visits=1
																																																			Node: Pos=(26, 18), Wins=-1417, Visits=1
																																																			Node: Pos=(26, 16), Wins=-469, Visits=1
																																																		Node: Pos=(27, 18), Wins=-1630, Visits=1
																																																		Node: Pos=(27, 16), Wins=-15059, Visits=8
																																																			Node: Pos=(28, 16), Wins=-3446, Visits=2
																																																				Node: Pos=(29, 16), Wins=-327, Visits=1
																																																			Node: Pos=(26, 16), Wins=-8287, Visits=3
																																																				Node: Pos=(27, 16), Wins=-3732, Visits=1
																																																				Node: Pos=(25, 16), Wins=-304, Visits=1
																																																			Node: Pos=(27, 17), Wins=-1195, Visits=1
																																																			Node: Pos=(27, 15), Wins=7, Visits=1
																																																Node: Pos=(28, 19), Wins=-20297, Visits=10
																																																	Node: Pos=(29, 19), Wins=-675, Visits=1
																																																	Node: Pos=(27, 19), Wins=-427, Visits=1
																																																	Node: Pos=(28, 20), Wins=-10479, Visits=5
																																																		Node: Pos=(29, 20), Wins=-1953, Visits=1
																																																		Node: Pos=(27, 20), Wins=-1420, Visits=1
																																																		Node: Pos=(28, 21), Wins=-1334, Visits=1
																																																		Node: Pos=(28, 19), Wins=-192, Visits=1
